(3949737040, 1161000.0)
(8727764843, 1912320.0)
(6139446485, 1098900.0)
(2738728326, 2461920.0)
(2629113687, 846000.0)
(8752126807, 3112199.9999999995)
(3416245931, 131100.0)
(4781074394, 3277440.0)
(5936076855, 2894759.9999999995)
(8175429068, 248400.0)
(9370554482, 646620.0)
(4059877310, 1820040.0)
(2239184942, 1050720.0)
(1843084408, 228000.0)
(4501786431, 1264560.0)
(3262571306, 638400.0)
(8530615628, 2280719.9999999995)
(4058792899, 1230960.0)
(2595856881, 1351920.0)
(5015796243, 1361639.9999999998)
(3225735485, 1551000.0)
(7038878481, 861119.9999999999)
(1847571862, 447840.0)
(1222724442, 3131460.0)
(6187611904, 1248000.0)
(1071733386, 1250639.9999999998)
(7510467349, 1804320.0)
(3084756552, 1171799.9999999998)
(3821575032, 807240.0)
(8876027993, 1555200.0)
(1241532015, 1155420.0)
(6881255400, 460800.0)
(1428526902, 2296320.0)
(6474279529, 1221120.0)
(8166580486, 1055640.0)
(3132151990, 1964340.0)
(1151047767, 4536000.0)
(9827232649, 5095020.0)
(1003873274, 256320.0)
(1638765363, 82320.0)
(7477112921, 2496060.0000000005)
(7703315488, 1884420.0)
(5855072275, 2935680.0)
(4621290587, 538559.9999999999)
(6572298799, 741000.0)
(6889882876, 3127380.0000000005)
(7622167526, 3606780.0)
(4470194225, 1630080.0)
(6836040731, 2567520.0)
(8477345720, 2692559.9999999995)
(6325856206, 1090560.0)
(5392268853, 720480.0)
(1199258872, 1359120.0)
(6598766014, 1988160.0)
(2567052041, 2374200.0)
(8718463038, 330719.99999999994)
(2250528755, 1791120.0)
(3512087940, 2631719.9999999995)
(2701524894, 1358280.0)
(4686644100, 1339199.9999999998)
(1661999542, 2051280.0)
(3112201154, 256620.0)
(1318950634, 844800.0)
(7918935115, 2637180.0)
(5050863654, 2698920.0)
(2685429398, 51840.0)
(3711147312, 1371419.9999999998)
(4472991551, 98640.0)
(2566976454, 5567040.0)
(7590779185, 1910460.0)
(8096700069, 4063680.0)
(3629932460, 1542000.0)
(7866250661, 1069980.0)
(3096035716, 4077779.999999999)
(9766442482, 3265920.0)
(8770055654, 25740.0)
(5804806993, 3888000.0)
(7796966952, 2759640.0)
(1391979959, 3034500.0)
(3179664011, 825660.0)
(9332964982, 1382399.9999999998)
(3690841935, 1619100.0)
(5172004252, 2880000.0)
(4978473694, 1857420.0)
(7638423533, 4641600.0)
(7864431896, 95040.0)
(4654250913, 2083200.0)
(4117897354, 369360.0)
(2103529391, 3072599.9999999995)
(8757476698, 709080.0)
(8404462171, 105000.0)
(5239455026, 339000.0)
(7670250241, 1121939.9999999998)
(4505766712, 1117500.0)
(9757034805, 526680.0)
(5300160824, 1952280.0)
(7079646569, 4818240.0)
(2364508917, 2246400.0)
(8562873758, 3011579.9999999995)
(1863150168, 1196999.9999999998)
(7127552384, 3375899.9999999995)
(7238269392, 2090880.0)
(4343112947, 206640.0)
(5356760345, 1151400.0)
(7831313521, 1711080.0)
(8255281981, 57239.99999999999)
(5150561526, 348840.0)
(5193179169, 2837100.0)
(3269253087, 464640.0)
(5997180295, 705120.0)
(8795967940, 738480.0000000001)
(1315163244, 1169520.0)
(4979933222, 264060.0)
(7449085689, 138720.0)
(9989767145, 1515240.0000000002)
(3134735831, 1605419.9999999998)
(8228628330, 659879.9999999999)
(8386681173, 1712160.0)
(8467499989, 2129760.0)
(1282042987, 5244000.000000001)
(7162485915, 1304100.0)
(9135611388, 1205760.0)
(5059312445, 1057320.0)
(4931993241, 1197840.0)
(7292833325, 4604160.0)
(7242081959, 3128519.9999999995)
(5761977599, 911040.0)
(5271515335, 816480.0000000001)
(7207495857, 211560.0)
(2903736623, 1655460.0000000002)
(5592626307, 5346119.999999999)
(1029802339, 2026500.0)
(2124139892, 1382039.9999999998)
(9255988419, 5273100.0)
(1417040192, 882899.9999999999)
(9771105904, 336000.0)
(9475631698, 1455000.0)
(1460640059, 3137400.0)
(4118332234, 456000.0)
(8211171259, 3679080.0)
(4566910427, 356400.0)
(3627171277, 3075599.9999999995)
(2285957277, 3854820.0)
(2621616309, 2577420.0)
(4488146755, 1574400.0)
(5668402844, 1157520.0)
(9235795783, 3054000.0)
(7936058611, 1284480.0)
(4662536052, 1808640.0)
(2448988607, 622200.0)
(6076431264, 3888060.0)
(4330810818, 1183260.0)
(1412501824, 230520.0)
(8821949834, 1889280.0)
(6041384191, 747359.9999999999)
(9053014619, 33300.0)
(6679677963, 2839320.0)
(4799265009, 1450380.0)
(5580054328, 4735800.0)
(6744786558, 1080000.0)
(6683014699, 3948840.0)
(1406502187, 704340.0)
(5698160918, 2271480.0)
(6256940993, 306720.0)
(8576507342, 207900.0)
(1167111756, 4362780.0)
(3256158369, 967680.0)
(4098758718, 3328380.0)
(8412305960, 1596000.0)
(6902444353, 2550599.9999999995)
(6108818068, 3776100.0)
(1131594216, 205200.0)
(4595129879, 2599920.0)
(6379409893, 3051359.9999999995)
(1539053374, 2564639.9999999995)
(2679123559, 699299.9999999999)
(7810909108, 345840.0)
(6935748951, 3751020.000000001)
(1944629543, 2257500.0)
(5914285539, 1862760.0)
(4026605852, 2995380.0)
(1829080598, 1860480.0)
(8867534647, 629760.0)
(6692996625, 2079360.0)
(4076729526, 2252999.9999999995)
(9853016050, 763199.9999999999)
(7566007512, 2371200.0)
(7095600347, 3626520.0)
(1977448990, 298979.99999999994)
(8354086374, 765899.9999999999)
(3338964589, 700500.0)
(7981935684, 659100.0)
(5647095623, 248820.0)
(5097313828, 3614100.0)
(9584577843, 2702580.0)
(5342277635, 1297800.0)
(4953142875, 643199.9999999999)
(8497558162, 879599.9999999999)
(6145068699, 3451920.0)
(4419328806, 1270080.0000000002)
(2197420531, 2277000.0)
(6904021897, 2252160.0)
(2901345459, 2569020.0)
(8356833863, 256620.0)
(2594057741, 5097960.0)
(2546342975, 482040.00000000006)
(3381201624, 3273480.0)
(5677071328, 1089000.0)
(5792979098, 650940.0)
(8081129574, 128400.0)
(9093967106, 625319.9999999999)
(3199996906, 3445199.9999999995)
(5110938338, 894600.0)
(9555489024, 1869600.0)
(3357086245, 208260.0)
(7785869778, 1755600.0)
(3592093338, 2292000.0)
(8167322399, 2507340.0)
(2536504839, 133560.0)
(6697890783, 3093480.0)
(5683649736, 1494719.9999999998)
(7141038650, 840180.0)
(2977227631, 1881900.0)
(8096428202, 831060.0)
(9512258308, 1562639.9999999998)
(8746274233, 4247100.0)
(8752860529, 2050680.0)
(3267716262, 3268799.9999999995)
(2678511545, 1322100.0)
(8131866139, 154380.0)
(4515915910, 1017600.0)
(8391274848, 2464680.0)
(8276514372, 2690760.0)
(5788270319, 1009920.0)
(2375226511, 3532800.0)
(2760419015, 2187660.0)
(6252562267, 569520.0)
(5846974740, 1352340.0)
(2490441157, 1358640.0)
(1329992651, 4333560.0)
(8204829345, 847199.9999999999)
(5722120249, 2398200.0)
(2218327448, 742139.9999999999)
(5150761517, 3280499.9999999995)
(1366750439, 133920.0)
(3021357613, 2929499.9999999995)
(1980062974, 541200.0)
(4851408274, 56759.99999999999)
(3839382693, 1320480.0)
(4210691265, 3654420.0)
(2319961287, 1356000.0)
(7207867757, 885480.0)
(7120889581, 2790720.0)
(7912227331, 155040.0)
(1851824823, 782400.0)
(9286521052, 1015680.0)
(1426170543, 1097400.0)
(4431491094, 472500.0)
(6379307093, 2812440.0)
(9141850957, 3098160.0)
(2634271637, 1440899.9999999998)
(7728151557, 101640.0)
(1970068986, 3695760.0)
(6878603131, 1989900.0)
(7997966779, 59520.0)
(1003048553, 1876800.0)
(3024850931, 1456200.0)
(3367357360, 1922760.0)
(6023396380, 2358000.0)
(6704399359, 1667700.0)
(6345981340, 178920.0)
(9430994479, 1010880.0)
(9296865867, 380820.0)
(1297423896, 849960.0)
(8573484676, 3116639.9999999995)
(5492293099, 1517760.0)
(2680723681, 2127000.0)
(7513363518, 199200.00000000003)
(6857581849, 592680.0)
(3369455258, 2530799.9999999995)
(2132651955, 361800.0)
(9082491140, 3411000.0)
(3469980346, 3141599.9999999995)
(4072231363, 4416359.999999999)
(8319283385, 291840.0)
(6018611742, 1416000.0)
(8555896677, 1693499.9999999998)
(6465528916, 2102999.9999999995)
(8445559249, 238920.00000000003)
(6886000314, 259200.0)
(7732637708, 1712580.0)
(7778917344, 722400.0)
(7563553073, 2558160.0)
(4644498174, 103740.0)
(9033211987, 2303220.0)
(1261945530, 1022340.0)
(4342342062, 1664039.9999999998)
(1802066448, 734400.0)
(9517226505, 3701400.0)
(4364917802, 2737020.0000000005)
(6455787232, 126000.0)
(2005541517, 1178760.0)
(7052548372, 2251800.0)
(3978498483, 323400.0)
(8149463215, 3929100.0)
(5760261216, 2881919.9999999995)
(7585500486, 2759400.0)
(2299684820, 1780799.9999999998)
(6926230737, 3465000.0)
(8437956771, 3755640.0)
(1712097353, 3443040.0)
(1855053482, 839519.9999999999)
(6192000050, 1843800.0)
(9529402523, 3250800.0000000005)
(9679345843, 1471680.0)
(4370034176, 2998079.9999999995)
(5474953325, 1951440.0)
(1985546489, 921600.0)
(1689968432, 1915200.0)
(4018015329, 3420540.0)
(2840212286, 2519400.0)
(3507762889, 445440.0)
(5824150763, 3476340.0)
(5290097615, 3896520.000000001)
(1899585318, 1223040.0)
(7962426996, 3093120.0)
(4427347783, 4263480.0)
(3351372711, 1382400.0)
(1492367590, 1280100.0)
(5992574632, 2853840.0)
(1828015542, 1465560.0)
(7907975886, 1438320.0)
(8748616654, 1288800.0)
(2841713905, 2685480.0)
(6105684885, 1149120.0)
(6924947889, 407700.0)
(1396358135, 957000.0)
(8905319242, 3392160.0000000005)
(7695602100, 690480.0)
(5023098772, 4914000.0)
(5581916913, 659400.0)
(9914556233, 2098200.0)
(6293505800, 1111320.0000000002)
(3777921957, 2757239.9999999995)
(3197594132, 1007760.0)
(7651826484, 424440.0)
(8656155341, 2052000.0)
(1868907229, 1209720.0)
(4713488731, 3732480.0)
(4985539243, 1149120.0)
(4362904298, 954000.0)
(2829329129, 1777919.9999999998)
(2956894712, 1589640.0)
(5404013902, 1786019.9999999998)
(3508925702, 317099.99999999994)
(9056929551, 3099719.9999999995)
(1439758597, 2637720.0)
(3321896504, 4614720.0)
(3644566529, 2819760.0)
(4550918442, 1614060.0)
(7547081596, 3041520.0)
(6696525594, 1563000.0)
(2008847534, 2862120.0)
(2189761895, 723540.0)
(5497753746, 804240.0)
(3523444357, 393720.0)
(5772599546, 648959.9999999999)
(2372584719, 530400.0)
(5309109679, 4440000.0)
(8320424073, 4248420.0)
(4136546729, 1645920.0)
(4806755299, 1840920.0)
(9484918998, 1522920.0)
(6503656995, 1980900.0)
(4178220106, 2109360.0)
(1158829882, 3801600.0)
(6064275204, 1054800.0)
(6733631905, 3093959.9999999995)
(8778256245, 2456160.0)
(7395038464, 833700.0)
(2168131134, 39599.99999999999)
(3813475173, 1396440.0)
(2621519659, 1270800.0)
(1112207348, 2544479.9999999995)
(6753793843, 4887000.0)
(2476695276, 1689600.0)
(3495771321, 699180.0000000001)
(5635436965, 69000.0)
(5216721788, 1787280.0)
(4395387541, 5775000.0)
(1027567842, 3108000.0)
(1312203603, 260280.00000000003)
(2757045443, 314279.99999999994)
(4670769641, 676799.9999999999)
(6358660619, 1344120.0)
(6910525131, 1009800.0)
(3969615312, 1402079.9999999998)
(7979716500, 1170000.0)
(2591171868, 1599599.9999999998)
(3592672798, 1882560.0)
(2063852693, 1074480.0)
(3697340135, 1020240.0)
(5259144392, 2184000.0)
(5142792705, 140160.0)
(4661432950, 993720.0)
(3450925436, 4071300.0)
(9653623777, 1339800.0)
(4198614838, 1033200.0)
(2135828143, 1164060.0)
(4012764681, 884520.0)
(4648546150, 770039.9999999999)
(7808555881, 2460000.0)
(7960014196, 753600.0)
(3343566648, 560520.0)
(7477194197, 1040400.0)
(3601510621, 3710700.0)
(6741783758, 1020000.0)
(5145394910, 1021440.0)
(8853341466, 417600.0)
(6279411983, 578700.0)
(7303558503, 734399.9999999999)
(5762158268, 3851520.0)
(5003602284, 825360.0000000001)
(1593942746, 1597199.9999999998)
(9656310518, 1681920.0)
(6597819459, 915840.0)
(7973392444, 1567440.0)
(4131251512, 772140.0)
(7326467939, 2567040.0)
(5929507397, 661440.0)
(1171649398, 2435160.0)
(7030701716, 3217500.0)
(7395029382, 1086720.0)
(8585718202, 332640.0)
(2822040908, 1380000.0)
(6523161730, 457380.0)
(5142386052, 111780.0)
(9233998447, 1125180.0)
(7964004794, 2661660.0)
(7228480448, 433920.0)
(6474659308, 466200.0)
(1706113894, 535919.9999999999)
(8216402118, 602279.9999999999)
(8050272149, 506220.00000000006)
(4986948985, 5097600.0)
(3825265909, 3909600.0)
(6182301780, 1891740.0)
(2030976374, 3396359.9999999995)
(8053198007, 1827840.0)
(8356374353, 556920.0)
(8252254034, 2428439.9999999995)
(5303793805, 688800.0)
(9912787737, 1630800.0000000002)
(6131005851, 182400.0)
(1725546829, 1611719.9999999998)
(1516725501, 2766240.0)
(2950544372, 1138980.0)
(5392048361, 1192380.0)
(4509345416, 1144440.0)
(8424915567, 626400.0)
(6742300807, 521820.0)
(2531903115, 403200.0)
(8319305653, 1939860.0)
(4293794956, 2692800.0)
(8214333110, 1960320.0)
(1436444936, 2791800.0)
(9904095511, 1157940.0)
(8051042909, 2515440.0)
(7690854868, 1275120.0)
(4199277869, 388080.0)
(1707709548, 2059560.0)
(8380633439, 1607339.9999999998)
(1526581965, 1647960.0)
(8373336490, 1866180.0)
(6658743608, 1882980.0)
(7076240946, 228600.0)
(4965828956, 1650720.0000000002)
(1874304131, 2750340.0)
(8981943620, 1674720.0)
(7576596542, 4420620.0)
(9862412741, 1378080.0)
(3537438445, 1136520.0)
(4846563206, 1110600.0)
(6890088506, 2356199.9999999995)
(1651495058, 3425400.0)
(1717890257, 348840.0)
(2402442006, 620160.0)
(6033880291, 2612400.0)
(5124597335, 3369600.0)
(5193545085, 2343780.0)
(5481390139, 376200.0)
(8324389035, 1422000.0)
(4960046964, 76860.0)
(9435932737, 1500000.0)
(9117512132, 379200.0)
(9873313705, 1203840.0)
(3008167731, 5082000.0)
(6617376186, 3885300.0)
(8391976263, 3306000.0)
(8148136002, 1480500.0)
(4500348037, 1157520.0)
(5907968391, 1366860.0)
(6687938239, 707520.0)
(1314891332, 830940.0000000001)
(1887576597, 3754380.0)
(7605428324, 4103400.0)
(6636206438, 4741680.0)
(1840952756, 2721600.0)
(8768443962, 218160.0)
(2511267085, 554400.0)
(4083098715, 2308319.9999999995)
(3922521512, 2824319.9999999995)
(4063288318, 4258200.0)
(5434537417, 887880.0)
(6706730794, 4696799.999999999)
(5196349822, 209880.0)
(5176540079, 1490400.0)
(1966235042, 2310000.0)
(5113151985, 3561300.0)
(1359812308, 330000.0)
(6115294821, 1882440.0)
(9505206227, 3933600.0)
(7388602859, 284760.0)
(6659021221, 1562160.0)
(8576899226, 2437080.0)
(6429226121, 393600.0)
(6916369963, 1422720.0)
(5382681267, 1538699.9999999998)
(4624234050, 712620.0)
(3633652809, 2436720.0)
(3948956443, 793980.0)
(5929807621, 3775200.0)
(7127761703, 201600.0)
(5002261846, 3193320.0)
(3019661186, 599760.0)
(1369610088, 797640.0)
(7354787557, 3652740.0)
(6684390564, 1007760.0)
(5340783968, 2265600.0)
(6984079777, 2735159.9999999995)
(8140460778, 1366560.0)
(8316752278, 2108220.0)
(7349893985, 490680.0)
(9417415735, 1119720.0)
(5228286173, 1528440.0000000002)
(7369968097, 1647780.0)
(1430057788, 3516479.9999999995)
(3288177444, 4436100.0)
(8266167325, 842160.0)
(6483339506, 1166220.0)
(6190238977, 1044420.0)
(8575711588, 3021420.0)
(6663580059, 364980.0)
(2933313623, 420840.0)
(2905003683, 1574040.0)
(4097264853, 5283180.0)
(8173298937, 1081200.0)
(4833449216, 998400.0)
(7266242448, 2612160.0)
(6946638739, 98820.0)
(1085599152, 4540200.0)
(4920249663, 253080.0)
(8357937150, 2563500.0)
(6681226341, 655200.0)
(9127065333, 1099260.0)
(5331579380, 902880.0)
(1672425103, 3431279.9999999995)
(3415505054, 2865719.9999999995)
(9666712260, 2964600.0)
(5917325554, 198660.0)
(1542112088, 2379299.9999999995)
(2142164965, 1092839.9999999998)
(1756243504, 2974500.0)
(3987307650, 1813500.0)
(3050826946, 2755200.0)
(4083410719, 102900.0)
(4580762297, 1502279.9999999998)
(7774120600, 1793879.9999999998)
(7341930026, 556380.0)
(9874947036, 2186880.0)
(2369413165, 2521500.0)
(8083716397, 624000.0)
(9942040009, 939120.0)
(9733333785, 1261619.9999999998)
(1248895843, 5916000.0)
(7311257417, 58500.0)
(5688374043, 4855680.0)
(8816707456, 1299599.9999999998)
(7356454954, 1536480.0)
(5547475965, 1246440.0000000002)
(6414260878, 1290300.0)
(2250024083, 753059.9999999999)
(6125352325, 2131080.0)
(9359293156, 1284839.9999999998)
(8767472358, 393120.0)
(2995977827, 914400.0)
(1793429548, 1362240.0)
(6192604752, 244920.0)
(7372344824, 2059200.0)
(4489859109, 731999.9999999999)
(1635614475, 905040.0)
(4096552377, 689760.0)
(6014951306, 626039.9999999999)
(1509678063, 1578719.9999999998)
(4700572107, 2763179.9999999995)
(8769057294, 4561200.0)
(7170796014, 482160.0)
(8196230435, 224280.0)
(5236999359, 1761000.0)
(4967999711, 389340.0)
(6107387760, 987840.0)
(5422922606, 660660.0)
(8389568845, 1654080.0000000002)
(9642711639, 135420.0)
(7145044331, 747120.0)
(3535105344, 871919.9999999999)
(9045858384, 1374240.0)
(3565916130, 316800.0)
(8277830529, 1790400.0)
(9481667201, 2577000.0)
(1733984881, 497280.00000000006)
(8393644188, 3767040.0)
(5642318563, 926640.0)
(7065245582, 195360.00000000003)
(5834783648, 125280.0)
(1848577680, 147659.99999999997)
(8105891449, 521639.9999999999)
(9850518605, 3397260.0)
(5250627441, 4075920.0)
(3061193511, 398160.0)
(6954676824, 2886599.9999999995)
(6994625121, 1342320.0000000002)
(1275211258, 3415200.0000000005)
(4344465690, 1898160.0)
(7263648364, 184860.0)
(6703467557, 3289860.0)
(9653094093, 1953060.0)
(9839894368, 372600.0)
(9318466681, 465600.0)
(4136233162, 4471200.0)
(1924658294, 453720.0)
(3420287648, 1622400.0)
(7019635129, 969300.0)
(8424929156, 380700.0)
(4809312955, 1936620.0)
(3122575804, 1613040.0)
(2526356862, 907800.0)
(2224599594, 1250279.9999999998)
(2553770774, 711360.0)
(2711780961, 498960.00000000006)
(5261740555, 1492920.0)
(9486374257, 2429160.0)
(8576381840, 3597840.0000000005)
(3743595731, 1812240.0)
(8514595028, 993960.0)
(5769614115, 4831200.0)
(6540981873, 1997100.0)
(3409148466, 1763580.0)
(1563882302, 4091460.0)
(2884752504, 572880.0)
(7765455879, 76320.0)
(3369260980, 3004560.0000000005)
(6072835317, 3198840.0000000005)
(6264180005, 4126320.0)
(9070273728, 86460.0)
(5980662714, 437640.0)
(6778023565, 1565760.0)
(6397396702, 4104780.0)
(3976179678, 2489759.9999999995)
(6267485965, 440640.0)
(4799123488, 1274640.0)
(2622241824, 1723679.9999999998)
(2817844174, 1866600.0)
(8022410794, 1515360.0)
(3178335362, 418500.0)
(9423773716, 2175840.0)
(3686535133, 2398500.0)
(5380209475, 4319400.0)
(6453703300, 1809000.0)
(3575688674, 319500.0)
(6674792729, 3061799.9999999995)
(8357164933, 510000.0)
(4876871814, 1106999.9999999998)
(8120149055, 801000.0)
(6692754474, 1857960.0)
(2583866414, 992340.0)
(3129484526, 1078980.0)
(4466521091, 1559879.9999999998)
(6172676687, 1331640.0)
(6984467789, 38699.99999999999)
(5615333342, 1593480.0)
(7726802629, 3046980.0)
(7615130144, 3761880.000000001)
(7352999660, 3799680.0)
(2723272141, 1155959.9999999998)
(4279814223, 1984500.0)
(9138022892, 1519440.0)
(9419031240, 550620.0)
(3618923620, 302940.0)
(5889107743, 1159920.0)
(8725348498, 734400.0)
(4401214875, 1513680.0)
(9760371380, 4092660.0)
(5421951122, 4198020.0)
(3187666704, 1597680.0)
(1900979812, 1607999.9999999998)
(4200213266, 1715219.9999999998)
(1324183605, 3578399.9999999995)
(3735323867, 269040.0)
(2445178775, 615660.0)
(8162908844, 334620.0)
(2753622606, 892799.9999999999)
(5438785512, 190080.0)
(3522764956, 2895899.9999999995)
(1363644828, 940680.0)
(7085807847, 163800.0)
(2973006048, 3033479.9999999995)
(2440950770, 4435200.0)
(1235074814, 1182600.0)
(1082249718, 1791239.9999999998)
(9490575195, 3356460.0)
(9146604841, 4155900.0)
(6141342018, 19200.0)
(2722360203, 636300.0)
(6229622214, 3156480.0)
(6470758421, 2983859.9999999995)
(4628618612, 2013900.0)
(4043260469, 3876600.0)
(3470003836, 3515520.0)
(6081316711, 3159000.0)
(6648408885, 2194560.0)
(6684720917, 2042040.0)
(8001034411, 800279.9999999999)
(7316231879, 1648619.9999999998)
(4082095032, 3876120.0)
(6852023087, 3372300.0)
(5455613238, 1159200.0)
(2243790381, 428400.0)
(3056473946, 901680.0)
(1814420375, 1446120.0)
(3102230137, 3110579.9999999995)
(9164768273, 360000.0)
(3444074809, 119700.0)
(7250993254, 4377600.0)
(4812256318, 393600.0)
(2503689145, 3756060.0)
(4970899776, 1637040.0)
(3033028448, 911520.0)
(5477841582, 4179240.0)
(3023597358, 617400.0)
(8138319861, 1514999.9999999998)
(4240326781, 1810560.0)
(8800718345, 438480.0)
(7920380276, 1060080.0)
(2638639328, 1437239.9999999998)
(3611811847, 1520820.0)
(7580386937, 5018099.999999999)
(7543459737, 769860.0)
(9710973856, 394560.0)
(3305013359, 136620.0)
(5013555214, 326700.0)
(6117716627, 2438999.9999999995)
(8070265291, 2127599.9999999995)
(2726454673, 110400.0)
(1427988504, 2726099.9999999995)
(6315917199, 286799.99999999994)
(4115097712, 681000.0)
(6628773040, 1770720.0)
(8835898130, 210600.0)
(9152889273, 1827900.0)
(5008700314, 1581000.0)
(5898904106, 1474859.9999999998)
(5079205500, 675000.0)
(7357512063, 15300.0)
(8140607488, 366240.0)
(9107450352, 552000.0)
(1228938890, 809639.9999999999)
(8497978747, 312000.0)
(1354624068, 257400.0)
(8779414811, 1865340.0)
(6129597195, 3472079.9999999995)
(3223068964, 2191440.0)
(2694899153, 1380120.0)
(3057777914, 2443980.0)
(8836510806, 228240.0)
(2595277647, 292320.0)
(1556940729, 1164540.0)
(9073957132, 4125240.0)
(1694952328, 1155180.0)
(4618345064, 1229760.0)
(5399251688, 2152800.0)
(4351077372, 3648000.0)
(6910060322, 634920.0)
(3412917070, 483840.0)
(1185378574, 1133100.0)
(2547786647, 230880.00000000003)
(3007841274, 2547000.0000000005)
(4928305869, 2114399.9999999995)
(9182437259, 5428919.999999999)
(8273077896, 2763179.9999999995)
(8525864541, 481620.0)
(2549797822, 2630160.0)
(1729755668, 711000.0)
(7756627236, 3466979.9999999995)
(6957563493, 2435040.0)
(3168428919, 2252400.0)
(6374723882, 1272240.0)
(6899621507, 336000.0)
(4732406199, 1110720.0)
(5258389761, 1058760.0)
(1626511465, 951300.0)
(9970461890, 4739459.999999999)
(3180372815, 1705500.0)
(7545813556, 1422540.0)
(9511976458, 86400.0)
(3483104538, 1107360.0)
(3823905783, 2750280.0)
(3561591592, 834899.9999999999)
(1105682400, 4090980.0)
(2739968918, 4393920.0)
(6963802972, 1071839.9999999998)
(6114217007, 3795480.0)
(4448949347, 4151520.0)
(4831958785, 847080.0)
(6197911135, 1537200.0)
(5197621035, 76560.0)
(1884657753, 270480.0)
(7655931425, 2564640.0)
(5026852824, 35640.0)
(6705905076, 36000.0)
(8801169210, 1131840.0)
(3230486557, 1471500.0)
(8024480667, 194220.00000000003)
(9881530769, 2337000.0)
(1251510102, 650520.0)
(5775890639, 1368120.0)
(1314556917, 413400.00000000006)
(4243056972, 152880.0)
(6915896409, 1552800.0)
(5359641656, 4793040.0)
(4799490714, 672600.0)
(4692342390, 4333440.0)
(8103131874, 1594800.0)
(7827766949, 1005600.0)
(4504473503, 601799.9999999999)
(1517059783, 1236000.0)
(2798535131, 1173599.9999999998)
(1975412992, 2973600.0)
(7586810044, 1504320.0)
(1184844408, 1014720.0)
(1853648924, 1653120.0)
(9238952065, 1892700.0)
(6116417597, 2532300.0)
(7534480088, 5759460.0)
(6272497500, 1197180.0)
(5337886801, 2451600.0)
(4834994149, 1789080.0)
(3201735362, 3998400.0)
(5565753005, 282720.0)
(6160308099, 1903500.0)
(7130759969, 4707120.0)
(2475208453, 88320.0)
(1569653342, 2371199.9999999995)
(6395179236, 658920.0)
(4072973917, 1557239.9999999998)
(1864809764, 3864960.0)
(5709843401, 1590300.0)
(9693411901, 348600.0)
(5802074057, 4101600.000000001)
(4200429769, 3915000.0)
(6207862403, 2595600.0)
(1408099188, 3410100.0)
(6801504575, 1396079.9999999998)
(9579875912, 4845000.0)
(1544291724, 5397000.0)
(1613910367, 2319600.0)
(3216243518, 3626700.0)
(8226804478, 24600.0)
(7087983825, 1211820.0)
(8338056525, 4805280.0)
(1173029782, 989460.0)
(3192131141, 720899.9999999999)
(4771865141, 1979640.0)
(4918057806, 488400.0)
(9735626325, 2576640.0)
(8064017010, 2644500.0)
(8777421536, 900000.0)
(6230269882, 234900.0)
(9112129576, 3564000.0)
(4798188019, 656880.0)
(4658246382, 3156300.0000000005)
(1448512760, 4346820.0)
(9390640237, 2698560.0)
(6255708225, 4665600.0)
(2192908695, 2310000.0)
(3079956944, 1286040.0)
(5591849360, 729120.0)
(1334188034, 2925240.0)
(4416908067, 186480.0)
(7064668084, 2366280.0)
(5903133358, 3655080.0)
(2738138865, 2847600.0)
(2405237506, 1698599.9999999998)
(8179601957, 2784000.0)
(6586800708, 304919.99999999994)
(8168361506, 23760.0)
(9310175565, 2993760.0000000005)
(3049782742, 3126900.0)
(9019946482, 4219020.0)
(3912472982, 3045600.0)
(5074936724, 830400.0000000001)
(9636217358, 3967740.0)
(4467863444, 1607760.0)
(3977263076, 1419179.9999999998)
(7074873211, 1642680.0)
(6493580863, 3771960.0)
(8742866186, 2191080.0)
(1071664632, 771600.0)
(3233154287, 4162200.0)
(2072295684, 3126240.0)
(8503327059, 896219.9999999999)
(5436125221, 820200.0)
(3762499601, 366720.0)
(6936723153, 2196000.0)
(1149099133, 1463039.9999999998)
(2901905538, 3657600.0)
(3819019457, 241080.0)
(1801288783, 2737439.9999999995)
(7868720782, 2399820.0)
(7615664405, 245280.0)
(7534143285, 3369840.0000000005)
(9924749416, 2686500.0)
(2783906926, 438960.0)
(4945577493, 120960.0)
(8486959511, 2467200.0)
(2667799991, 1153680.0)
(1940239759, 2068560.0)
(2048301376, 2070000.0)
(2242824592, 906000.0)
(9604270957, 1849260.0)
(8216512405, 3170339.9999999995)
(1010470966, 428040.0)
(4099176139, 2090640.0)
(6695484726, 3998400.0)
(3056630179, 1169640.0)
(7820596537, 563160.0)
(4475153237, 305280.0)
(5906857276, 4160160.0)
(5273564569, 1104900.0)
(3230359324, 2493180.0)
(8335402508, 823080.0)
(5838968819, 2004900.0)
(6106977396, 2121600.0)
(2575890785, 685260.0)
(2677805196, 782640.0)
(8895811853, 4311780.0)
(8041633700, 1794239.9999999998)
(5843114151, 1029600.0)
(8393348217, 4526100.0)
(9488388320, 2618700.0)
(1153429976, 245520.0)
(6325098144, 1167480.0)
(5001421985, 664019.9999999999)
(9328267005, 1391040.0)
(9318858958, 2592900.0)
(3195937291, 1368960.0)
(8783418370, 1254000.0)
(3287398931, 82560.0)
(5484227435, 4938300.0)
(5814455144, 1404000.0)
(1285057102, 3202919.9999999995)
(3195260210, 2119680.0)
(5654443714, 3135600.0)
(4458065260, 2276100.0)
(6105025795, 76199.99999999999)
(4548451717, 2505599.9999999995)
(8006428491, 2182260.0)
(1232833474, 3349440.0)
(5812926542, 1090740.0)
