isbn,book_title,num_printed,num_pages,price,edition,print_series,category_id,category_name,publisher_id,publisher_name,city,manager_name,publisher_revenue,author_id,author_name,author_age,author_revenue,publish_date
1675573110,book_title02230,20000,463,172.3,4,23,35,Autobiography,144,publisher_name0144,5,manager_name47,1378400.0,165,author_name0165,53,2067600.0000000002,2003-10-03 00:00:00
9363420400,book_title02231,12000,672,20.1,7,66,37,Horror Fiction,144,publisher_name0144,5,manager_name47,96480.00000000001,165,author_name0165,53,144720.0,2002-01-20 00:00:00
3402802669,book_title02232,11000,1210,117.7,7,32,2,Narrative,144,publisher_name0144,5,manager_name47,517880.00000000006,165,author_name0165,53,776820.0,2016-06-02 00:00:00
1543169975,book_title02233,33000,1543,82.5,5,52,13,Literary Fiction,144,publisher_name0144,5,manager_name47,1089000.0,165,author_name0165,53,1633500.0,2022-04-22 00:00:00
7623776920,book_title02234,16000,1767,73.8,6,48,10,Thriller,144,publisher_name0144,5,manager_name47,472320.0,165,author_name0165,53,708479.9999999999,2000-09-22 00:00:00
9728348974,book_title02235,38000,756,103.9,3,68,25,True Crime,144,publisher_name0144,5,manager_name47,1579280.0,165,author_name0165,53,2368920.0,2006-11-06 00:00:00
3090760799,book_title02236,30000,1528,66.2,7,52,10,Thriller,144,publisher_name0144,5,manager_name47,794400.0000000001,165,author_name0165,53,1191600.0,2008-09-27 00:00:00
6149767784,book_title02237,33000,980,77.8,7,9,35,Autobiography,144,publisher_name0144,5,manager_name47,1026960.0,165,author_name0165,53,1540440.0,2002-01-27 00:00:00
5904625351,book_title02238,34000,721,13.5,7,28,32,Contemporary Literature,144,publisher_name0144,5,manager_name47,183600.0,165,author_name0165,53,275400.0,2016-04-03 00:00:00
9917535609,book_title02239,37000,1983,104.5,5,7,11,Women's Fiction,144,publisher_name0144,5,manager_name47,1546600.0000000002,165,author_name0165,53,2319900.0,2016-05-12 00:00:00
9194464771,book_title02240,18000,573,37.0,5,22,18,Self-help,144,publisher_name0144,5,manager_name47,266400.0,165,author_name0165,53,399600.0,2011-11-11 00:00:00
6762894320,book_title02241,25000,1119,63.8,4,63,9,Romance Novel,144,publisher_name0144,5,manager_name47,638000.0,165,author_name0165,53,956999.9999999999,2010-12-04 00:00:00
7550593320,book_title02242,27000,990,182.9,7,18,18,Self-help,144,publisher_name0144,5,manager_name47,1975320.0000000002,165,author_name0165,53,2962980.0,2008-10-08 00:00:00
8952953971,book_title02243,17000,857,11.3,2,42,32,Contemporary Literature,144,publisher_name0144,5,manager_name47,76840.00000000001,165,author_name0165,53,115260.0,2022-12-08 00:00:00
6900054878,book_title02244,30000,143,139.4,6,35,30,Fantasy Fiction,144,publisher_name0144,5,manager_name47,1672800.0000000002,165,author_name0165,53,2509200.0,2021-09-28 00:00:00
6648839898,book_title02245,16000,1772,196.8,2,66,19,Fantasy,144,publisher_name0144,5,manager_name47,1259520.0000000002,165,author_name0165,53,1889280.0,2019-03-24 00:00:00
5995857998,book_title02246,43000,1099,24.0,2,24,27,Essay,144,publisher_name0144,5,manager_name47,412800.00000000006,165,author_name0165,53,619199.9999999999,2010-01-19 00:00:00
5492341870,book_title02247,18000,1546,25.5,5,53,22,Historical Fantasy,144,publisher_name0144,5,manager_name47,183600.00000000003,165,author_name0165,53,275400.0,2009-08-09 00:00:00
8352242453,book_title02248,29000,996,149.6,7,56,20,Children's Literature,144,publisher_name0144,5,manager_name47,1735360.0,165,author_name0165,53,2603039.9999999995,2009-06-14 00:00:00
5271224814,book_title02249,12000,1792,85.9,4,9,8,Genre Fiction,144,publisher_name0144,5,manager_name47,412320.00000000006,165,author_name0165,53,618480.0,2002-11-22 00:00:00
5308000332,book_title02250,20000,1593,23.4,7,13,23,Adventure Fiction,144,publisher_name0144,5,manager_name47,187200.0,165,author_name0165,53,280800.0,2013-03-11 00:00:00
5593681246,book_title02251,17000,946,68.7,6,52,4,Historical Fiction,144,publisher_name0144,5,manager_name47,467160.00000000006,165,author_name0165,53,700740.0,2019-08-07 00:00:00
4661600422,book_title02252,17000,300,64.7,8,65,32,Contemporary Literature,144,publisher_name0144,5,manager_name47,439960.00000000006,165,author_name0165,53,659940.0,2016-02-22 00:00:00
1390459508,book_title02253,41000,654,132.4,8,17,29,Historical Romance,144,publisher_name0144,5,manager_name47,2171360.0000000005,165,author_name0165,53,3257040.0,2008-07-18 00:00:00
9245269419,book_title02254,47000,266,113.5,4,40,34,Social science,144,publisher_name0144,5,manager_name47,2133800.0000000005,165,author_name0165,53,3200699.9999999995,2020-08-26 00:00:00
1265807726,book_title02255,19000,1056,23.5,5,77,1,Fiction,144,publisher_name0144,5,manager_name47,178600.0,165,author_name0165,53,267900.0,2005-01-05 00:00:00
6189252281,book_title02256,28000,1046,170.4,8,24,25,True Crime,144,publisher_name0144,5,manager_name47,1908480.0000000002,165,author_name0165,53,2862720.0,2017-01-23 00:00:00
7645716276,book_title02257,24000,397,36.2,1,63,22,Historical Fantasy,144,publisher_name0144,5,manager_name47,347520.00000000006,165,author_name0165,53,521280.00000000006,2007-02-27 00:00:00
7682780978,book_title02258,39000,793,3.4,4,69,27,Essay,144,publisher_name0144,5,manager_name47,53040.00000000001,165,author_name0165,53,79560.0,2003-02-10 00:00:00
7505619579,book_title02259,18000,152,89.6,3,33,25,True Crime,144,publisher_name0144,5,manager_name47,645119.9999999999,165,author_name0165,53,967680.0,2006-02-20 00:00:00
9899250288,book_title02260,28000,1406,162.0,6,79,5,Science Fiction,144,publisher_name0144,5,manager_name47,1814400.0,165,author_name0165,53,2721600.0,2006-12-26 00:00:00
6248854768,book_title02261,19000,275,170.3,8,45,39,Poetry,144,publisher_name0144,5,manager_name47,1294280.0,165,author_name0165,53,1941420.0000000002,2007-03-03 00:00:00
4936693773,book_title02262,10000,1549,132.4,7,6,24,Humor,144,publisher_name0144,5,manager_name47,529600.0000000001,165,author_name0165,53,794400.0,2002-01-08 00:00:00
3619184874,book_title02263,22000,977,107.1,8,55,14,Short Story,144,publisher_name0144,5,manager_name47,942480.0000000001,165,author_name0165,53,1413719.9999999998,2008-05-07 00:00:00
5332971805,book_title02264,15000,1972,158.2,1,46,24,Humor,144,publisher_name0144,5,manager_name47,949200.0,166,author_name0166,43,1423799.9999999998,2008-01-06 00:00:00
9530951803,book_title02265,18000,1627,45.4,6,29,7,Non-fiction,144,publisher_name0144,5,manager_name47,326880.0,166,author_name0166,43,490320.0,2021-10-16 00:00:00
5246561902,book_title02266,13000,458,72.6,2,64,13,Literary Fiction,144,publisher_name0144,5,manager_name47,377520.0,166,author_name0166,43,566279.9999999999,2006-07-14 00:00:00
5777716918,book_title02267,46000,767,60.6,4,27,40,Satire,144,publisher_name0144,5,manager_name47,1115040.0,166,author_name0166,43,1672560.0,2000-02-27 00:00:00
8135118084,book_title02268,22000,1686,44.3,2,27,12,Young Adult Fiction,144,publisher_name0144,5,manager_name47,389840.0,166,author_name0166,43,584760.0,2021-04-06 00:00:00
1950362369,book_title02269,16000,189,12.6,2,49,31,New adult Fiction,144,publisher_name0144,5,manager_name47,80640.0,166,author_name0166,43,120960.0,2006-07-09 00:00:00
2916355040,book_title02270,14000,1961,15.3,1,16,3,Novel,144,publisher_name0144,5,manager_name47,85680.00000000001,166,author_name0166,43,128520.0,2002-11-27 00:00:00
7539560548,book_title02271,11000,547,119.6,1,44,29,Historical Romance,144,publisher_name0144,5,manager_name47,526240.0,166,author_name0166,43,789359.9999999999,2013-05-24 00:00:00
4339664173,book_title02272,23000,1544,196.3,2,32,11,Women's Fiction,144,publisher_name0144,5,manager_name47,1805960.0000000002,166,author_name0166,43,2708940.0,2013-06-09 00:00:00
9522091826,book_title02273,23000,142,94.7,6,75,3,Novel,144,publisher_name0144,5,manager_name47,871240.0000000001,166,author_name0166,43,1306860.0,2013-06-06 00:00:00
5717023082,book_title02274,30000,686,137.8,7,25,10,Thriller,144,publisher_name0144,5,manager_name47,1653600.0000000002,166,author_name0166,43,2480400.0,2017-01-09 00:00:00
3736746092,book_title02275,50000,196,182.1,1,64,13,Literary Fiction,144,publisher_name0144,5,manager_name47,3642000.0,166,author_name0166,43,5463000.0,2014-04-25 00:00:00
1010283030,book_title02276,13000,1213,196.1,7,71,16,Graphic Novel,144,publisher_name0144,5,manager_name47,1019720.0,166,author_name0166,43,1529580.0,2007-04-25 00:00:00
9683378465,book_title02277,13000,1917,91.6,3,67,14,Short Story,144,publisher_name0144,5,manager_name47,476320.0,166,author_name0166,43,714479.9999999999,2020-05-15 00:00:00
9180571351,book_title02278,34000,252,143.8,6,28,20,Children's Literature,144,publisher_name0144,5,manager_name47,1955680.0000000002,166,author_name0166,43,2933520.0,2007-08-14 00:00:00
6212706239,book_title02279,24000,1469,47.4,3,27,37,Horror Fiction,144,publisher_name0144,5,manager_name47,455040.0,166,author_name0166,43,682560.0,2012-01-14 00:00:00
8011179723,book_title02280,45000,409,91.0,4,10,37,Horror Fiction,144,publisher_name0144,5,manager_name47,1638000.0,166,author_name0166,43,2457000.0,2003-12-21 00:00:00
3335213783,book_title02281,30000,1015,127.1,6,43,32,Contemporary Literature,144,publisher_name0144,5,manager_name47,1525200.0,166,author_name0166,43,2287799.9999999995,2020-11-15 00:00:00
7227853657,book_title02282,46000,263,146.7,5,37,27,Essay,144,publisher_name0144,5,manager_name47,2699280.0,166,author_name0166,43,4048920.0,2006-01-12 00:00:00
9795066011,book_title02283,44000,1561,144.1,3,11,14,Short Story,144,publisher_name0144,5,manager_name47,2536160.0,166,author_name0166,43,3804239.9999999995,2012-11-05 00:00:00
2347765965,book_title02284,12000,1643,63.0,4,43,3,Novel,144,publisher_name0144,5,manager_name47,302400.00000000006,166,author_name0166,43,453599.99999999994,2013-03-02 00:00:00
1454721537,book_title02285,30000,1623,30.0,2,33,27,Essay,144,publisher_name0144,5,manager_name47,360000.0,166,author_name0166,43,540000.0,2008-12-23 00:00:00
4286864121,book_title02286,14000,1252,133.1,3,3,22,Historical Fantasy,144,publisher_name0144,5,manager_name47,745360.0,166,author_name0166,43,1118040.0,2014-06-26 00:00:00
8320780629,book_title02287,44000,171,166.5,7,23,19,Fantasy,144,publisher_name0144,5,manager_name47,2930400.0000000005,166,author_name0166,43,4395600.0,2023-10-25 00:00:00
1850392829,book_title02288,31000,1590,26.6,5,58,10,Thriller,144,publisher_name0144,5,manager_name47,329840.0,166,author_name0166,43,494760.0,2000-06-28 00:00:00
9393003395,book_title02289,12000,1900,178.0,2,50,5,Science Fiction,144,publisher_name0144,5,manager_name47,854400.0,166,author_name0166,43,1281600.0,2022-07-07 00:00:00
2061404152,book_title02290,14000,624,154.7,7,40,39,Poetry,144,publisher_name0144,5,manager_name47,866319.9999999999,166,author_name0166,43,1299480.0,2014-07-27 00:00:00
9258107672,book_title02291,15000,1227,163.4,2,11,11,Women's Fiction,144,publisher_name0144,5,manager_name47,980400.0,166,author_name0166,43,1470600.0,2004-10-03 00:00:00
9887492068,book_title02292,26000,1770,146.4,6,75,19,Fantasy,144,publisher_name0144,5,manager_name47,1522560.0,166,author_name0166,43,2283840.0,2008-11-20 00:00:00
2770661718,book_title02293,48000,772,125.1,8,51,6,Mystery,144,publisher_name0144,5,manager_name47,2401920.0,166,author_name0166,43,3602879.9999999995,2015-07-14 00:00:00
9779591430,book_title02294,39000,207,48.4,7,51,22,Historical Fantasy,144,publisher_name0144,5,manager_name47,755040.0,166,author_name0166,43,1132560.0,2000-02-23 00:00:00
1789347282,book_title02295,18000,1827,181.4,7,34,17,Memoir,144,publisher_name0144,5,manager_name47,1306080.0,166,author_name0166,43,1959120.0,2016-07-09 00:00:00
7481224219,book_title02296,27000,536,142.9,3,16,11,Women's Fiction,144,publisher_name0144,5,manager_name47,1543320.0,166,author_name0166,43,2314980.0,2004-07-15 00:00:00
3991427099,book_title02297,39000,1701,92.9,1,50,21,Biography,145,publisher_name0145,6,manager_name77,1449240.0000000002,166,author_name0166,43,2173860.0,2001-03-12 00:00:00
9329857590,book_title02298,11000,1726,187.8,6,75,31,New adult Fiction,145,publisher_name0145,6,manager_name77,826320.0,166,author_name0166,43,1239480.0,2011-03-18 00:00:00
7134661960,book_title02299,36000,1315,19.3,5,13,21,Biography,145,publisher_name0145,6,manager_name77,277920.0,166,author_name0166,43,416880.0,2023-10-23 00:00:00
5541407829,book_title02300,29000,1850,178.3,7,38,27,Essay,145,publisher_name0145,6,manager_name77,2068280.0000000002,166,author_name0166,43,3102420.0,2022-04-19 00:00:00
9047080559,book_title02301,28000,135,105.8,2,38,8,Genre Fiction,145,publisher_name0145,6,manager_name77,1184960.0,166,author_name0166,43,1777440.0,2002-12-05 00:00:00
4711074264,book_title02302,38000,1485,187.2,3,10,12,Young Adult Fiction,145,publisher_name0145,6,manager_name77,2845440.0,166,author_name0166,43,4268160.0,2005-10-26 00:00:00
1733326983,book_title02303,33000,1412,171.4,3,51,22,Historical Fantasy,145,publisher_name0145,6,manager_name77,2262480.0,166,author_name0166,43,3393720.0,2001-12-22 00:00:00
2785010214,book_title02304,14000,454,120.1,1,30,13,Literary Fiction,145,publisher_name0145,6,manager_name77,672560.0,166,author_name0166,43,1008839.9999999999,2012-06-20 00:00:00
3802677488,book_title02305,19000,75,94.4,7,61,5,Science Fiction,145,publisher_name0145,6,manager_name77,717440.0000000001,166,author_name0166,43,1076160.0,2014-03-15 00:00:00
6741028663,book_title02305,17000,1648,20.5,1,25,36,Western Fiction,145,publisher_name0145,6,manager_name77,139400.00000000003,166,author_name0166,43,209099.99999999997,2006-09-08 00:00:00
9552198314,book_title02306,34000,717,78.7,3,33,40,Satire,145,publisher_name0145,6,manager_name77,1070320.0000000002,166,author_name0166,43,1605480.0,2016-05-19 00:00:00
3987055231,book_title02307,35000,162,106.2,6,5,33,Magical Realism,145,publisher_name0145,6,manager_name77,1486800.0000000002,167,author_name0167,68,2230200.0,2000-04-15 00:00:00
4436755740,book_title02308,20000,906,8.1,5,79,5,Science Fiction,145,publisher_name0145,6,manager_name77,64800.00000000001,167,author_name0167,68,97199.99999999999,2007-10-24 00:00:00
4067220164,book_title02309,47000,1443,196.2,8,74,30,Fantasy Fiction,145,publisher_name0145,6,manager_name77,3688560.0,167,author_name0167,68,5532839.999999999,2017-04-22 00:00:00
7523962759,book_title02310,13000,1856,42.0,4,52,30,Fantasy Fiction,145,publisher_name0145,6,manager_name77,218400.0,167,author_name0167,68,327600.0,2009-07-16 00:00:00
6127103288,book_title02311,50000,1185,187.0,1,14,26,Contemporary Romance,145,publisher_name0145,6,manager_name77,3740000.0,167,author_name0167,68,5610000.0,2023-11-09 00:00:00
3937369865,book_title02312,35000,1666,114.1,6,11,5,Science Fiction,145,publisher_name0145,6,manager_name77,1597400.0,167,author_name0167,68,2396100.0,2016-05-16 00:00:00
6138624392,book_title02313,32000,848,19.4,8,47,17,Memoir,145,publisher_name0145,6,manager_name77,248320.0,167,author_name0167,68,372479.99999999994,2011-11-26 00:00:00
3200623905,book_title02314,33000,558,96.0,5,6,10,Thriller,145,publisher_name0145,6,manager_name77,1267200.0000000002,167,author_name0167,68,1900799.9999999998,2010-02-10 00:00:00
8520342567,book_title02315,21000,1563,158.0,8,52,24,Humor,145,publisher_name0145,6,manager_name77,1327200.0,167,author_name0167,68,1990800.0,2017-07-20 00:00:00
6416843768,book_title02316,22000,1919,110.6,7,30,16,Graphic Novel,145,publisher_name0145,6,manager_name77,973280.0,167,author_name0167,68,1459920.0,2006-01-20 00:00:00
2536135925,book_title02317,12000,1297,93.2,1,78,15,History,145,publisher_name0145,6,manager_name77,447360.0,167,author_name0167,68,671040.0,2022-01-12 00:00:00
1109128711,book_title02318,21000,246,42.9,7,36,20,Children's Literature,145,publisher_name0145,6,manager_name77,360360.0,167,author_name0167,68,540540.0,2002-03-06 00:00:00
9321609069,book_title02319,41000,73,154.2,6,12,31,New adult Fiction,145,publisher_name0145,6,manager_name77,2528880.0,167,author_name0167,68,3793320.0,2006-11-26 00:00:00
6084265532,book_title02320,13000,258,23.4,6,23,6,Mystery,145,publisher_name0145,6,manager_name77,121679.99999999999,167,author_name0167,68,182520.0,2007-04-12 00:00:00
4979801019,book_title02321,34000,1134,27.5,4,10,6,Mystery,145,publisher_name0145,6,manager_name77,374000.0,167,author_name0167,68,561000.0,2012-01-17 00:00:00
4526059669,book_title02322,10000,929,120.9,1,3,16,Graphic Novel,145,publisher_name0145,6,manager_name77,483600.00000000006,167,author_name0167,68,725400.0000000001,2018-11-03 00:00:00
5491129813,book_title02323,34000,1945,65.3,1,34,7,Non-fiction,145,publisher_name0145,6,manager_name77,888080.0,167,author_name0167,68,1332120.0,2023-10-08 00:00:00
9046531734,book_title02324,21000,383,49.9,8,69,40,Satire,145,publisher_name0145,6,manager_name77,419160.0,167,author_name0167,68,628740.0,2019-07-16 00:00:00
4639593657,book_title02325,45000,262,54.2,8,54,36,Western Fiction,145,publisher_name0145,6,manager_name77,975600.0000000001,167,author_name0167,68,1463400.0000000002,2021-12-28 00:00:00
4094831340,book_title02326,35000,260,175.5,5,68,17,Memoir,145,publisher_name0145,6,manager_name77,2457000.0,167,author_name0167,68,3685500.0,2005-04-07 00:00:00
2640607427,book_title02327,35000,37,138.7,8,78,18,Self-help,145,publisher_name0145,6,manager_name77,1941800.0,167,author_name0167,68,2912699.9999999995,2016-12-12 00:00:00
5767284096,book_title02328,13000,1926,182.6,7,12,36,Western Fiction,145,publisher_name0145,6,manager_name77,949520.0000000001,167,author_name0167,68,1424279.9999999998,2014-01-28 00:00:00
4745562281,book_title02329,14000,967,174.3,6,20,37,Horror Fiction,145,publisher_name0145,6,manager_name77,976080.0000000002,167,author_name0167,68,1464120.0,2017-01-17 00:00:00
8890591328,book_title02330,17000,1625,23.3,3,64,2,Narrative,145,publisher_name0145,6,manager_name77,158440.0,167,author_name0167,68,237660.0,2020-09-07 00:00:00
6116467135,book_title02331,33000,1147,142.8,3,79,13,Literary Fiction,145,publisher_name0145,6,manager_name77,1884960.0000000002,167,author_name0167,68,2827440.0,2022-12-28 00:00:00
5188869055,book_title02332,39000,538,113.7,7,11,36,Western Fiction,145,publisher_name0145,6,manager_name77,1773720.0000000002,167,author_name0167,68,2660580.0,2020-07-05 00:00:00
4902005850,book_title02333,40000,513,168.8,7,26,28,Action Fiction,145,publisher_name0145,6,manager_name77,2700800.0000000005,167,author_name0167,68,4051200.0,2015-04-24 00:00:00
8203557232,book_title02334,17000,653,156.1,3,15,31,New adult Fiction,145,publisher_name0145,6,manager_name77,1061480.0,167,author_name0167,68,1592220.0,2019-09-08 00:00:00
7887544190,book_title02335,17000,1641,79.0,1,20,16,Graphic Novel,145,publisher_name0145,6,manager_name77,537200.0,167,author_name0167,68,805800.0,2015-06-24 00:00:00
8559992924,book_title02336,29000,555,71.3,7,14,23,Adventure Fiction,145,publisher_name0145,6,manager_name77,827080.0,167,author_name0167,68,1240619.9999999998,2006-05-18 00:00:00
3109292811,book_title02337,36000,255,14.8,1,29,24,Humor,145,publisher_name0145,6,manager_name77,213120.00000000003,167,author_name0167,68,319680.0,2003-07-12 00:00:00
5066692404,book_title02338,37000,1960,185.0,6,71,19,Fantasy,145,publisher_name0145,6,manager_name77,2738000.0,167,author_name0167,68,4107000.0,2021-10-04 00:00:00
9573476888,book_title02339,12000,1272,17.5,6,76,9,Romance Novel,145,publisher_name0145,6,manager_name77,84000.0,167,author_name0167,68,126000.0,2004-11-27 00:00:00
8056515886,book_title02340,39000,217,67.8,4,56,37,Horror Fiction,145,publisher_name0145,6,manager_name77,1057680.0,167,author_name0167,68,1586520.0,2003-03-08 00:00:00
2002358143,book_title02341,12000,1068,3.8,8,28,35,Autobiography,145,publisher_name0145,6,manager_name77,18240.0,167,author_name0167,68,27359.999999999996,2015-05-02 00:00:00
3243788912,book_title02342,38000,688,91.4,8,77,32,Contemporary Literature,145,publisher_name0145,6,manager_name77,1389280.0,167,author_name0167,68,2083920.0000000002,2020-02-16 00:00:00
6599376424,book_title02343,14000,1102,10.6,2,70,31,New adult Fiction,145,publisher_name0145,6,manager_name77,59360.0,167,author_name0167,68,89039.99999999999,2020-06-01 00:00:00
4812946166,book_title02344,25000,809,177.9,2,76,19,Fantasy,145,publisher_name0145,6,manager_name77,1779000.0000000002,167,author_name0167,68,2668500.0,2003-07-08 00:00:00
2145145711,book_title02345,10000,888,52.8,7,32,7,Non-fiction,145,publisher_name0145,6,manager_name77,211200.0,168,author_name0168,17,316799.99999999994,2012-07-24 00:00:00
3193688394,book_title02346,43000,680,90.0,5,9,32,Contemporary Literature,145,publisher_name0145,6,manager_name77,1548000.0,168,author_name0168,17,2322000.0,2012-08-19 00:00:00
2551521788,book_title02347,11000,1078,92.1,7,26,33,Magical Realism,145,publisher_name0145,6,manager_name77,405239.99999999994,168,author_name0168,17,607860.0,2014-07-22 00:00:00
8525238540,book_title02348,46000,447,5.9,6,71,7,Non-fiction,145,publisher_name0145,6,manager_name77,108560.00000000001,168,author_name0168,17,162840.0,2007-04-16 00:00:00
2383966516,book_title02349,48000,1769,126.4,4,28,17,Memoir,145,publisher_name0145,6,manager_name77,2426880.0,168,author_name0168,17,3640320.0,2009-06-14 00:00:00
1462208997,book_title02350,47000,373,196.2,8,14,24,Humor,145,publisher_name0145,6,manager_name77,3688560.0,168,author_name0168,17,5532839.999999999,2000-10-11 00:00:00
3827049067,book_title02351,39000,80,35.0,5,34,37,Horror Fiction,145,publisher_name0145,6,manager_name77,546000.0,168,author_name0168,17,819000.0,2014-02-28 00:00:00
2608288954,book_title02351,11000,907,133.2,8,32,15,History,145,publisher_name0145,6,manager_name77,586080.0,168,author_name0168,17,879119.9999999999,2004-01-22 00:00:00
8170182089,book_title02352,21000,1433,148.4,8,20,40,Satire,145,publisher_name0145,6,manager_name77,1246560.0000000002,168,author_name0168,17,1869840.0000000002,2014-03-11 00:00:00
6627721892,book_title02353,20000,727,166.2,8,35,39,Poetry,145,publisher_name0145,6,manager_name77,1329600.0,168,author_name0168,17,1994399.9999999998,2012-08-11 00:00:00
6173404589,book_title02354,37000,425,30.2,5,29,33,Magical Realism,145,publisher_name0145,6,manager_name77,446960.0,168,author_name0168,17,670439.9999999999,2014-09-21 00:00:00
5381504650,book_title02355,42000,543,98.4,1,80,32,Contemporary Literature,145,publisher_name0145,6,manager_name77,1653120.0000000002,168,author_name0168,17,2479680.0,2020-09-21 00:00:00
4946815163,book_title02356,36000,977,185.9,7,42,10,Thriller,145,publisher_name0145,6,manager_name77,2676960.0,168,author_name0168,17,4015440.0,2007-08-11 00:00:00
2483069032,book_title02357,36000,948,138.5,5,50,12,Young Adult Fiction,145,publisher_name0145,6,manager_name77,1994400.0000000002,168,author_name0168,17,2991600.0,2001-01-28 00:00:00
6527161899,book_title02358,47000,348,148.0,2,80,23,Adventure Fiction,145,publisher_name0145,6,manager_name77,2782400.0,168,author_name0168,17,4173600.0,2007-09-15 00:00:00
7878281956,book_title02359,25000,1123,198.3,1,32,30,Fantasy Fiction,145,publisher_name0145,6,manager_name77,1983000.0000000002,168,author_name0168,17,2974500.0,2021-11-25 00:00:00
2142332161,book_title02360,38000,1187,87.5,4,63,23,Adventure Fiction,145,publisher_name0145,6,manager_name77,1330000.0,168,author_name0168,17,1995000.0,2006-08-25 00:00:00
8956838826,book_title02361,42000,510,32.7,2,32,22,Historical Fantasy,145,publisher_name0145,6,manager_name77,549360.0000000001,168,author_name0168,17,824040.0,2005-04-10 00:00:00
3913388494,book_title02362,38000,1453,77.8,5,3,40,Satire,145,publisher_name0145,6,manager_name77,1182560.0,168,author_name0168,17,1773840.0,2010-04-21 00:00:00
6745750530,book_title02363,32000,985,51.5,3,79,22,Historical Fantasy,145,publisher_name0145,6,manager_name77,659200.0,168,author_name0168,17,988800.0,2003-01-11 00:00:00
2946598678,book_title02364,24000,207,75.5,2,14,20,Children's Literature,145,publisher_name0145,6,manager_name77,724800.0000000001,168,author_name0168,17,1087200.0,2004-06-12 00:00:00
5682023153,book_title02365,19000,1699,20.5,1,57,29,Historical Romance,145,publisher_name0145,6,manager_name77,155800.00000000003,168,author_name0168,17,233699.99999999997,2018-08-02 00:00:00
2774464233,book_title02366,27000,1141,115.3,2,67,6,Mystery,145,publisher_name0145,6,manager_name77,1245240.0000000002,168,author_name0168,17,1867859.9999999998,2014-03-07 00:00:00
8538834463,book_title02367,44000,1207,77.1,5,22,39,Poetry,145,publisher_name0145,6,manager_name77,1356960.0,168,author_name0168,17,2035440.0,2001-02-01 00:00:00
7456776322,book_title02368,30000,111,9.0,3,2,21,Biography,145,publisher_name0145,6,manager_name77,108000.0,168,author_name0168,17,161999.99999999997,2023-01-03 00:00:00
7848457878,book_title02369,30000,1262,111.8,3,13,38,Speculative Fiction,145,publisher_name0145,6,manager_name77,1341600.0,168,author_name0168,17,2012400.0,2002-05-14 00:00:00
3365240783,book_title02370,13000,1779,94.3,6,49,38,Speculative Fiction,145,publisher_name0145,6,manager_name77,490360.0,168,author_name0168,17,735540.0,2005-02-04 00:00:00
6196938592,book_title02371,17000,1830,111.9,8,38,29,Historical Romance,145,publisher_name0145,6,manager_name77,760920.0000000001,168,author_name0168,17,1141380.0,2006-07-27 00:00:00
1914007065,book_title02372,22000,939,121.2,3,3,11,Women's Fiction,145,publisher_name0145,6,manager_name77,1066560.0,168,author_name0168,17,1599840.0,2002-12-23 00:00:00
4572477827,book_title02373,31000,1436,133.2,5,56,5,Science Fiction,145,publisher_name0145,6,manager_name77,1651680.0,168,author_name0168,17,2477519.9999999995,2009-02-14 00:00:00
8691857607,book_title02374,39000,1749,52.0,1,8,24,Humor,145,publisher_name0145,6,manager_name77,811200.0,168,author_name0168,17,1216800.0,2012-01-26 00:00:00
4738399010,book_title02375,10000,1346,193.1,5,64,39,Poetry,145,publisher_name0145,6,manager_name77,772400.0000000001,168,author_name0168,17,1158599.9999999998,2019-02-15 00:00:00
2823764722,book_title02376,43000,160,51.8,8,55,22,Historical Fantasy,145,publisher_name0145,6,manager_name77,890960.0,168,author_name0168,17,1336440.0,2009-08-10 00:00:00
8358347784,book_title02377,43000,1669,31.7,6,46,20,Children's Literature,145,publisher_name0145,6,manager_name77,545240.0,168,author_name0168,17,817860.0,2002-02-28 00:00:00
5246542457,book_title02378,20000,394,190.7,3,15,19,Fantasy,145,publisher_name0145,6,manager_name77,1525600.0,168,author_name0168,17,2288399.9999999995,2012-03-08 00:00:00
6446610253,book_title02379,21000,555,139.5,5,14,40,Satire,145,publisher_name0145,6,manager_name77,1171800.0,168,author_name0168,17,1757700.0,2010-12-02 00:00:00
7485153074,book_title02380,48000,224,96.4,6,29,1,Fiction,145,publisher_name0145,6,manager_name77,1850880.0,168,author_name0168,17,2776320.0,2000-08-11 00:00:00
7223197411,book_title02381,17000,263,77.7,4,47,30,Fantasy Fiction,145,publisher_name0145,6,manager_name77,528360.0,168,author_name0168,17,792540.0,2020-03-15 00:00:00
4923806221,book_title02382,37000,1221,158.2,4,27,8,Genre Fiction,145,publisher_name0145,6,manager_name77,2341360.0,168,author_name0168,17,3512039.9999999995,2023-06-11 00:00:00
5420667597,book_title02383,44000,1783,148.5,2,75,7,Non-fiction,145,publisher_name0145,6,manager_name77,2613600.0000000005,168,author_name0168,17,3920399.9999999995,2016-05-09 00:00:00
9297187393,book_title02384,16000,402,187.7,3,19,40,Satire,145,publisher_name0145,6,manager_name77,1201280.0,168,author_name0168,17,1801919.9999999998,2019-06-12 00:00:00
8491586309,book_title02385,29000,1851,6.4,3,28,13,Literary Fiction,145,publisher_name0145,6,manager_name77,74240.00000000001,168,author_name0168,17,111360.0,2020-03-01 00:00:00
9598360097,book_title02386,19000,1773,132.5,2,74,15,History,145,publisher_name0145,6,manager_name77,1007000.0,168,author_name0168,17,1510500.0,2004-08-18 00:00:00
