isbn,author_id,author_revenue
3410188775,161,1784340.0
4364952309,161,4216080.0
1681454873,161,2665800.0
2495344504,161,1117860.0
8870075257,161,510720.0
6591587503,161,1664639.9999999998
4591917939,161,1057920.0
4029140414,161,2137380.0
3575697100,161,4370400.0
3140438118,161,1126320.0
5665243929,161,786900.0
2965335389,161,3230280.0
7507534186,161,1432080.0
5980274824,161,817319.9999999999
8651895737,161,1253700.0
3160118227,161,2805840.0
1843652245,162,4119960.0
1790164176,162,3702300.0
7377868925,162,2226420.0
1653186884,162,673680.0
8873206688,162,4621980.0
2732476173,162,3849300.0
1887691752,162,2428020.0
1699619304,162,1278720.0
7242712248,162,2358720.0
7568998150,162,4636260.0
2330654174,162,2102760.0
4074505991,162,2090880.0
8173540681,162,1806420.0
6871463965,162,2355480.0
4611396209,162,207000.0
5265061046,162,3016020.0
7013201439,162,125280.0
5268217834,162,2668680.0
9947765899,162,2423520.0
7671840041,162,2596080.0
3886591599,162,1010040.0
1668578559,162,1315200.0
5432975570,162,235620.00000000003
1250364326,162,1664879.9999999998
9941505005,162,3020160.0
7876954930,162,1317600.0
4230167232,162,27300.0
6853238870,162,3186479.9999999995
8414097265,162,99000.0
3543482975,162,785519.9999999999
5726465964,162,238680.0
1527641646,162,1801199.9999999998
7521059036,162,248400.0
7109138210,162,151800.0
7105182170,162,480600.0
5113870962,162,1770720.0
8427474269,162,505800.0
8536908929,162,900240.0
1535270895,162,398640.0
9638347068,162,997920.0
2472900322,162,2656499.9999999995
7709192664,162,676500.0
8952254028,162,3054059.9999999995
1635794032,163,426240.0
2721783368,163,4518119.999999999
5674303485,163,2413500.0
4204598062,163,1372980.0
1261023603,163,2731440.0
2472627462,163,4538400.0
9945920205,163,887399.9999999999
8588718806,163,1146960.0
8778053778,163,1944120.0
1522929666,163,850199.9999999999
7672297111,163,129600.0
8556267529,163,205440.0
3244187106,163,2963999.9999999995
9386906803,163,390000.0
6067524291,163,1015200.0
8765825461,163,908880.0
3918417586,163,1954260.0
5978862931,163,3885840.0
7191102362,163,4029600.0
9543155695,163,4165200.0
9384698150,163,859560.0
4896644790,163,4003680.0
9687417486,163,1420800.0
1008376790,163,103200.0
4548582505,163,282600.0
1657387184,163,943680.0
1630364841,163,2376000.0
2623082686,163,2035500.0
2854973589,163,262080.0
7591603596,163,3696480.0
1150067848,163,1784639.9999999998
1255031289,163,2750280.0
2824341017,163,1340639.9999999998
4738675152,163,995520.0
2145271961,163,2054160.0
3657314191,163,3127680.0
9778983667,163,647999.9999999999
2069989885,163,216000.0
9242720598,163,135300.0
3902055949,163,2154000.0
2834525079,163,3245640.0
4587123172,163,859140.0000000001
5873216942,163,1057680.0
7982656064,163,3145920.0
2959618949,163,797759.9999999999
3521980113,163,853740.0
9195918029,163,2887500.0
5384528076,163,2205240.0
6218157866,163,2630880.0
1243968292,163,3596579.9999999995
8028237421,163,1123080.0
2454575027,163,130500.0
8719599873,163,787919.9999999999
8632340303,164,4514400.0
8224467834,164,780480.0000000001
9707553883,164,641520.0
1418572900,164,1030860.0
2750025275,164,169619.99999999997
8477507970,164,2572080.0
7974987481,164,1920000.0
2740498111,164,1357920.0
8328249061,164,261360.0
6532200681,164,5171760.0
8545822354,164,3815040.0
5410828814,164,1685880.0
7328117641,164,1285259.9999999998
5039917956,164,3800520.0
6395487859,164,82800.0
1779598593,164,4054680.000000001
4830451099,164,3234240.0
6128737485,164,1796040.0
7949037697,164,1849260.0
4985893498,164,2249400.0
6841110198,164,916800.0
2337956274,164,1948320.0
1107444717,164,885360.0
4910921902,164,2620620.0
3766901259,164,2811540.0
1715080492,164,1446240.0
5053192233,164,173400.0
6445758995,164,1996800.0
8950226212,164,1033200.0
1906064226,164,1952160.0
2905475262,164,2086200.0
4880935803,164,2843099.9999999995
2981885795,164,249240.0
9262139940,164,371580.0
8427718193,164,4684800.0
3001944274,164,3733200.0
1919579584,164,1031040.0
1728082159,164,3660480.0
4552713905,164,3071640.0
5678772276,164,3840000.0
4666385876,164,4269720.0
6626239888,165,1230840.0
1540163057,165,478200.0
7937193056,165,21600.0
6211052133,165,4588740.0
4325483860,165,2086080.0
4397081833,165,2978219.9999999995
9179398650,165,1790520.0
3366587795,165,1303500.0
5271853549,165,535440.0
1626119930,165,1537320.0
8807339564,165,1104180.0
3362538195,165,411300.0
5424474047,165,5064600.0
2017464472,165,1121640.0
3206216957,165,2144040.0
4136017604,165,916200.0
9165215662,165,1089000.0
2712224503,165,652079.9999999999
7525797526,165,603840.0
8895581927,165,5067120.0
2893488316,165,638400.0
6490199062,165,900119.9999999999
2404683031,165,75599.99999999999
5190746825,165,1735680.0
9056678725,165,330479.99999999994
2768709824,165,1980900.0
3982998686,165,864900.0
1300196768,165,1397760.0
4244750518,165,786000.0
8983470201,165,335039.99999999994
5027539310,165,1586100.0
6488266305,165,3091439.9999999995
6984842785,165,1459260.0
3261689897,165,949080.0
9418058367,165,174720.0
2479342033,165,1764000.0
3361664715,165,687960.0
8153098997,165,16320.0
2930151219,165,1363380.0
8846681962,165,807119.9999999999
4537946916,165,684000.0
4715174461,165,2502720.0
8031325616,165,2517840.0
9676618454,165,3654240.0
3694479773,165,1014420.0
2209749523,165,1970280.0
2450930880,165,2932500.0
2848931739,165,804600.0
2378705373,165,538800.0
3295198240,165,837480.0
8317249861,166,3755520.0
9886407921,166,1317120.0
8972593005,166,153600.0
4640933138,166,330000.0
3234989508,166,543660.0
9815860430,166,424080.0
7038660184,166,688319.9999999999
4123377744,166,1162260.0
7833869953,166,1301340.0
5320455558,166,2451000.0
9987958528,166,366300.0
2234856218,166,1444800.0
4865766810,166,5247000.0
4882335853,166,151920.0
9202098302,166,1153739.9999999998
8602246355,166,3660300.0
8661330773,166,172500.0
1333442459,166,730739.9999999999
2638349269,166,1294499.9999999998
8627331416,166,1279080.0
5918295134,166,926100.0
9223339474,166,1043280.0
8383112619,166,1193640.0
2959258522,166,2467320.0
5461387432,166,1591740.0
9912358821,166,1334880.0
8247762183,166,1842300.0
1257250432,166,1471499.9999999998
5360788298,166,887399.9999999999
1913824579,166,1416600.0
5532107226,166,3813480.0
7662493446,166,1060500.0
3553889316,166,2916900.0
3123087166,166,186300.0
3946595277,166,2880900.0
5486642729,166,3153719.9999999995
2775614107,166,1810500.0
4386187173,166,1235520.0
1674696947,166,292560.0
5237284543,166,1837920.0
6534267947,166,3046739.9999999995
5000159430,166,1069200.0
6177058105,166,46920.0
6106133177,167,2240400.0
9465862201,167,3901380.0
1965093209,167,3081539.9999999995
8256480925,167,313739.99999999994
2551712919,167,4289460.0
8469883836,167,563520.0
5722984601,167,1830780.0
2827305265,167,156600.0
7574506315,167,1827420.0
4675677281,167,208800.0
3712357102,167,351120.0
1716835659,167,37440.0
9142869560,167,4527600.0
9478386195,167,3489839.9999999995
1762305984,167,1306080.0
7281552981,167,2025360.0
4489650994,167,1192620.0
7245814747,167,1609199.9999999998
1647246858,167,3367080.0
7139130107,167,642240.0
9925743657,167,1920600.0
2813593058,167,2136240.0
6403601923,167,765000.0
3249586211,167,1894680.0
6406945915,167,1816320.0
4897713391,167,495720.0
4559866120,167,994560.0
2998574592,167,1923720.0
7183096026,167,66240.0
1037867521,167,1172160.0
9860400449,167,2283600.0
7159268261,167,1816020.0
1077393309,167,2623919.9999999995
4300225163,167,1035660.0
5894223028,167,1003680.0
8609877062,167,257040.0
4343329680,167,312000.0
7472748903,167,320400.0
9395678434,167,2520540.0
4975345398,167,1522079.9999999998
4029466237,167,96360.0
7785019675,167,238680.0
5244745464,167,164879.99999999997
1702136281,167,945300.0
4893507554,167,1056600.0
6283639916,167,761999.9999999999
9451153903,167,550080.0
2109533236,167,2004000.0
7747344189,167,1060920.0
1412580976,167,2800980.0
8477935633,167,2893439.9999999995
5898284766,167,1133280.0
7752884933,167,2508000.0
1129337903,168,1699200.0
7707823385,168,2568540.0
3270283458,168,2181960.0
5633071924,168,2615759.9999999995
8950211118,168,3816720.0
3168911662,168,794879.9999999999
6099207411,168,642419.9999999999
6537245234,168,700500.0
6876800199,168,4022460.0
5187264906,168,1679580.0
7639079283,168,4403700.0
3266177584,168,2001240.0
1236144149,168,2650320.0
9408249872,168,933720.0
7334846241,168,843179.9999999999
3151785477,168,4773600.0
8304671816,168,601920.0
6873414016,168,905520.0
5953039811,168,110760.0
7307360533,168,3467520.0
7149409634,168,1015680.0
3484918351,168,2956920.0
1539691382,168,3747240.0
8894480732,168,2343600.0
7557870454,168,2148300.0
9195394305,168,4413240.0
1170864159,168,521640.0
8870163692,168,4713000.0
8211190424,168,955980.0
6406235830,168,4445279.999999999
2704808893,168,1594320.0000000002
2989487611,168,1270080.0
5292210102,168,2278860.0
9254171692,168,447720.0
5575345528,168,276360.0
3896683322,168,1537920.0
9723005888,168,474600.0
8550173894,168,336000.0
8662623094,168,2862720.0
7451945392,168,3636300.0
8478129906,168,2442119.9999999995
8987925807,168,1155839.9999999998
6888092658,168,1782480.0
7595734048,168,774000.0
4997424911,168,478800.0
3648480918,168,1864980.0
1068664664,168,1575000.0
4996334733,168,2301119.9999999995
8356203082,168,97500.0
2178334984,168,4856879.999999999
2487000367,169,3265500.0
3648406634,169,2535000.0
1389452553,169,3789000.0
9777225490,169,73500.0
6289522910,169,3285360.0
8295006212,169,693900.0
6832432916,169,2670960.0
2087408119,169,2837100.0
8508142182,169,1045440.0
3123635959,169,790500.0
1384547746,169,5555399.999999999
1621232080,169,1087020.0
4082638105,169,3823200.0
4210972305,169,943920.0
4826127153,169,285179.99999999994
6686958408,169,2135160.0
1715422847,169,669599.9999999999
7935279690,169,2237400.0
5882911953,169,1066800.0
2204422362,169,1750319.9999999998
3647571682,169,3166020.0000000005
7809044310,169,1794360.0
7858148344,169,2312400.0
8702280129,169,2305980.0
4837790078,169,2530080.0
4179398948,169,900000.0
1341931869,169,957060.0
2260353907,169,783000.0
5223503719,169,3700080.0
2739376206,169,1252680.0
8841571384,169,708000.0
5069700286,169,204960.0
8093151008,169,3949380.0
4859313359,169,68400.0
7392007082,169,670559.9999999999
1112298989,169,1766519.9999999998
1861317606,169,1242119.9999999998
8915469104,169,905580.0
2523741403,169,2475480.0
9683248340,169,1399860.0
7005327569,169,2734500.0000000005
5897361289,169,733920.0
6001039613,169,2829600.0
9491850872,169,198360.0
2494002401,169,4060920.0
2095608991,169,1738799.9999999998
1103930298,169,1833840.0
5360203171,170,2131200.0
9433766331,170,589439.9999999999
1047321476,170,951600.0
2165560846,170,1556879.9999999998
2739052222,170,656999.9999999999
6186011970,170,1412460.0
2764799164,170,2889600.0
5270878089,170,3113999.9999999995
1419658186,170,2219279.9999999995
4225422899,170,1633860.0
8765200698,170,439200.0
4995693044,170,2355840.0
7063623091,170,287760.0
4740443943,170,358380.00000000006
7385722205,170,1420319.9999999998
4322827769,170,794640.0
3876438245,170,1271040.0
7024626374,170,43560.0
2181885300,170,1196639.9999999998
6112175767,170,3209760.0
4474816329,170,1664039.9999999998
1722623750,170,1512719.9999999998
8638282934,170,33120.0
5748761369,170,3239820.0
1420234490,170,4015440.0
7777966941,170,1305300.0
1757506967,170,2530920.0
9111565426,170,77760.0
4196368024,170,439920.0
6354933879,170,2864400.0
8563279419,170,55440.0
2572058091,170,1493100.0
7180599531,170,1283399.9999999998
6152364251,170,3062460.0
4964872420,171,634440.0
6974827100,171,522000.0
6427037809,171,3054059.9999999995
5782661640,171,2336400.0
8927856020,171,119040.0
2132126828,171,2491679.9999999995
4945480300,171,876600.0
4096254697,171,1539000.0
6864391096,171,3424260.0
6290632776,171,2781659.9999999995
1494762296,171,247500.0
2377618780,171,1850400.0
2870191049,171,3876600.0
2940213273,171,571200.0
9366915486,171,1809000.0
2793391663,171,1033200.0
1717002920,171,2872800.0
9839238949,171,1022580.0
9283475882,171,3158400.0
6909171230,171,3286920.0
5653476108,171,640919.9999999999
4218663149,171,715200.0
7068995732,171,1211760.0
8794200326,171,2170560.0
7523881493,171,3734280.0
3025081709,171,2601720.0
9917245626,171,1404899.9999999998
1663176855,171,2637360.0
2657066499,171,921840.0
4704692073,171,2031120.0
2637154957,171,154440.0
3578634567,171,1354499.9999999998
3549457286,171,2244240.0
9025389566,171,1064280.0000000002
3105171389,171,2482200.0
2589615449,171,697200.0
1521188041,171,1449839.9999999998
2974082071,171,2808000.0
4795074227,171,1581660.0
2519151814,171,4003740.0
7938477546,171,2880000.0
9177386753,171,2489400.0
9200037269,171,735540.0
4898416210,171,106560.0
3120784936,171,531600.0
6113769405,171,2605680.0
8948579977,171,327600.0
1421507534,171,2322000.0
4680202636,171,2612520.0
4856417753,171,595139.9999999999
4100675566,171,5091840.0
5528073368,171,5379240.0
6561198217,171,2077200.0
4630652265,171,2159520.0
6081843207,171,2046600.0
4300831285,171,1091520.0
7431022931,171,2750279.9999999995
8306464296,171,797640.0
8516183582,171,1429920.0
1368020750,171,2231040.0
2760737056,171,2270400.0
2941999581,172,1727880.0000000002
1048280863,172,2364300.0
4507159630,172,1841400.0
9231289279,172,684840.0
4033962662,172,1650599.9999999998
6088871362,172,3242400.0
4737418379,172,891899.9999999999
7678689863,172,474000.0
4482234576,172,4926000.0
5031141357,172,4752360.0
1810218610,172,3161580.0
4471342193,172,1171559.9999999998
6572134787,172,944640.0
4424098434,172,4573440.0
9849883079,172,1094399.9999999998
4508549889,172,2706360.0
6698992183,172,2734200.0
2570996176,172,594660.0
4252510043,172,431040.0
1989300005,172,2925119.9999999995
5278794256,172,2009700.0
3702231937,172,1210559.9999999998
9451365378,172,677759.9999999999
8378281407,172,912000.0
8801799540,173,3184200.0
2212935933,173,1354500.0
2762350947,173,4905120.0
7352141593,173,228360.00000000003
6037485258,173,1713959.9999999998
1019087392,173,1652700.0
8633175958,173,1228919.9999999998
6981622746,173,1973160.0
3175572224,173,2012400.0
1420608277,173,2216160.0
3295656807,173,1886640.0
6480191312,173,1412400.0
3285004214,173,2373840.0
3771807443,173,441000.0
2286899050,173,4849920.0
8569646997,173,3119040.0
5069392860,173,345000.0
8386822698,173,250920.0
3599425147,173,891480.0
5054445468,173,5010000.0
2129548892,173,761459.9999999999
5165148936,173,1863000.0
8908203832,173,1694639.9999999998
3442220920,173,510000.0
7075533680,173,773999.9999999999
7451189036,173,2260740.0
1430419629,173,2033880.0
2044741930,173,3313800.0
3340892577,173,740400.0000000001
9227445449,173,722520.0
9560490663,173,913440.0
3763008712,173,4059600.0
3759806969,173,4250400.0
2414934796,173,1569120.0
8788625220,173,822720.0
4178991378,173,1146600.0
3473759938,173,2330159.9999999995
5250079072,173,808860.0
7676245214,173,3290400.0
6819017095,173,1262040.0
2996784940,173,1855200.0
9702788429,173,2291040.0
9452036224,173,1443599.9999999998
1385293125,173,578460.0
1545684308,173,4773000.0
4482807185,173,658800.0
6207742562,173,2580900.0
6344121573,173,1740480.0
4615005119,173,2252880.0
3271637089,173,2540159.9999999995
5029371895,173,505800.0
5447439837,173,43199.99999999999
1131305125,173,752760.0
1615196611,174,3477599.9999999995
1559084821,174,4287360.0
1119904151,174,159000.0
9773789772,174,4818239.999999999
5471261100,174,706799.9999999999
2698993878,174,468540.0
1284487042,174,1998720.0
9917186865,174,1034640.0
7290105645,174,2985840.0
2314077317,174,2729640.0
6061257307,174,2419199.9999999995
8691398318,174,1174680.0
4167450768,174,3607200.000000001
7119363468,174,16800.0
8241397188,174,2118959.9999999995
3374106203,174,1255799.9999999998
1263876759,174,685800.0
8354515696,174,1429740.0
4394625794,174,376680.0
4789508611,174,1089000.0
3817333918,174,3699000.0
9095667072,174,1042440.0
7090099664,174,2460000.0
5464000043,174,2910720.0
3909017061,174,660059.9999999999
3312615090,174,1449900.0
7585395428,174,1549799.9999999998
8300831481,174,1702800.0
7919511819,174,456480.0
4286202716,174,3432960.0
9257059482,174,259200.00000000003
1690578113,174,455400.0
6072801488,174,4435319.999999999
1494224048,174,285779.99999999994
8594497392,174,5153280.0
4291840598,174,522240.0
4183791890,174,2263200.0
8564672930,174,2471040.0
3483527247,174,2115000.0
8767232734,174,3013920.0
4806102615,174,535080.0
2442020066,174,1090800.0
4251311909,174,469260.0
4651761780,174,4197900.0
3445031234,174,614639.9999999999
2655753978,174,1301580.0
1644117672,174,468180.0
8425025748,174,883080.0
4268154987,174,399840.0
5863826437,174,4051440.0
1903908031,174,4555980.0
2702967586,174,1443000.0
2020175939,174,1851840.0
3869641159,175,5690879.999999999
5714969492,175,3142079.9999999995
4216180811,175,3167999.9999999995
4938664056,175,2540159.9999999995
8370078474,175,134400.0
2521371299,175,124020.0
5153469778,175,66600.0
2472562528,175,1526280.0
4234867698,175,2134740.0
6211005418,175,1376399.9999999998
6956977730,175,2184600.0
6285724954,175,2283000.0
7188707403,175,5238480.0
7301796613,175,1943040.0
3296552846,175,1028340.0
9588266275,175,888480.0000000001
4857427461,175,3326520.0000000005
7546540948,175,2004120.0
9583183555,175,2447280.0
1686922120,175,3732360.0
7075322574,175,4029300.0
3620455816,175,2970240.0
5370090011,175,1063200.0
3700706708,175,3651180.0
9911074541,175,5633279.999999999
8745396332,175,829079.9999999999
9949555779,175,2936640.0
3130734727,175,429120.0
4642699276,175,381840.00000000006
5120750091,175,1988160.0
2412366284,175,1197720.0
3230507493,175,1183380.0
1686296294,175,1238999.9999999998
9134086430,175,761400.0
8505826165,175,2342880.0
7700621047,175,790800.0
8988973676,176,2701800.0
3767751176,176,2126520.0
6869951102,176,1589160.0
6266628716,176,3598319.9999999995
4901087873,176,1251599.9999999998
3565232247,176,674400.0
1123593058,176,1463039.9999999998
8018183047,176,5000040.0
1916635937,176,968400.0
6026778484,176,444000.00000000006
1837981916,176,2688000.0
6171427500,176,3882060.000000001
3853833056,176,2643060.0
6181063604,176,1533480.0
5607418392,176,1955520.0
1083001981,176,503100.0
1082546525,176,2925000.0
7908808813,176,798000.0
4122654196,176,729000.0
4347673662,176,1634940.0
6517135301,176,3085080.0
3806038528,176,2323200.0
7871690771,176,388740.0
3897115437,176,793799.9999999999
7128219709,176,2305200.0
4292505243,176,364800.0
1852818225,176,1306800.0
1859514950,176,703559.9999999999
4082422947,176,1387200.0
8552060702,176,1787759.9999999998
7909563678,176,1289280.0
9587132510,176,2080499.9999999995
7544644819,176,89760.0
7390830014,176,467100.0
3282471100,176,900000.0
8494120096,176,2772420.0
4625312682,176,542100.0
3038781240,176,47699.99999999999
6365201601,176,280320.0
2775217880,176,1545120.0
7183737987,176,170880.0
4038541325,176,988680.0
8131655882,176,5497800.0
4569574135,177,3069120.0
8307035884,177,3067200.0
5679953926,177,2617920.0
2351856754,177,1538459.9999999998
5238660815,177,381480.0
2871211754,177,598740.0
5125198099,177,1995840.0
6170737362,177,2779320.0
9999865323,177,3810660.0
7390090120,177,556800.0
3413837628,177,269640.0
4871473088,177,4554000.0
3415369642,177,1607759.9999999998
5210293280,177,1403220.0
1463492079,177,1288560.0
3704618356,177,1603320.0
1462829066,177,1239240.0
8333661099,177,629280.0
2569444381,177,1643879.9999999998
1129943527,177,213900.0
8910267438,177,798660.0
6871932572,177,1300140.0000000002
5011232213,177,1986960.0
5093644987,177,1584000.0
1711130775,177,3233340.0
1800395186,177,728640.0
6822037550,177,2262599.9999999995
7818833100,177,1461239.9999999998
5039266408,177,716400.0
5333555688,177,2569679.9999999995
4566468863,177,2080320.0
5829683651,177,4285440.0
7808726676,177,2228160.0
7384304807,177,2278500.0
2439809870,177,3317760.0
4234063484,177,1335599.9999999998
5957101472,177,2848860.0
3702842781,177,748800.0
3619821145,177,3962100.0
1891665858,177,1254600.0
8020922989,177,2573460.0
8742774342,177,320400.0
3134560019,177,694080.0
7283182015,177,81360.0
8137551031,177,5202900.0
2854196530,177,370980.0
1378300372,177,1423800.0
7758680996,177,2069100.0
6762354063,177,1966800.0
3488403776,178,1856400.0
6658384377,178,1518299.9999999998
8325771744,178,139200.0
3152278748,178,1249560.0
8955434470,178,3078000.0
1013815447,178,874499.9999999999
6083111882,178,1534439.9999999998
4683200805,178,572880.0
5658885250,178,2467800.0
3342856979,178,3507000.0
2430190355,178,1567680.0
8418478749,178,2559659.9999999995
1772808961,178,294839.99999999994
3823020791,178,3714900.0
5902182465,178,3694080.0
8414028331,178,4065000.0
2176262151,178,667799.9999999999
4910249943,178,239040.00000000003
2542117338,178,2159700.0
7302030263,178,1716000.0
8426366985,178,1783740.0
2617891247,178,181200.0
9072187689,178,4617420.0
2276563936,178,1146960.0
6027047113,178,5128080.0
2145403259,178,4818240.0
2967784855,178,85440.0
1259003885,178,136920.0
4856442882,178,2698920.0000000005
8879601246,178,264000.0
2810494132,178,652079.9999999999
9222820732,178,2527199.9999999995
5543375239,178,232560.0
2918683374,178,792720.0
6897838163,178,1108800.0
8628150505,178,1331759.9999999998
1357140835,178,432000.0
4680153968,178,1479000.0
3792228490,178,56400.0
6092583430,178,512160.0
2281357715,178,2287560.0
3026343354,178,2818800.0
6918951737,178,1561140.0
8415734413,178,41040.0
3269259191,178,75480.0
2217740334,178,410400.0
9116348146,179,120960.0
5182236132,179,2791680.0
7093866767,179,369360.0
9302401806,179,579600.0
3082714767,179,2996699.9999999995
3278425928,179,794400.0
1026446644,179,1575000.0
4264706393,179,1004400.0
8982962290,179,1653120.0
9375442604,179,1800959.9999999998
8946635705,179,2768340.0
9497737842,179,67800.0
3455464219,179,2647919.9999999995
3741362578,179,878400.0
4242193766,179,2658600.0
1268774688,179,823620.0
2441317899,179,4296240.0
9500543682,179,536520.0
8578245903,179,435240.0
7293264548,179,2171520.0
5089650722,179,64319.99999999999
9936190792,179,1704600.0
9089046177,179,369180.0
7993249245,179,876060.0
8074055616,179,1155000.0
6518133401,179,1362960.0
8262758096,179,520800.0
8119435002,179,2898180.0
1667232285,179,1665899.9999999998
8847491994,179,1687680.0
2681864168,179,575700.0
5900938648,179,1103760.0
9482412865,179,640320.0
7633527467,179,798840.0
7408690189,179,3252119.9999999995
1234633702,179,2000160.0
2827627215,179,1534500.0
2802298674,179,2219700.0
5754761013,179,643199.9999999999
4671587274,179,2005140.0
1776138877,179,5997000.0
6163751000,179,1812780.0
5901188256,179,1810500.0
6880751229,179,2500500.0
6046772995,179,1062600.0
4932842222,179,1075800.0
1855210575,179,431460.0
3629710948,179,195960.0
9947545709,179,1776120.0
6702044463,179,1149600.0
1502500397,179,3029400.0
3519519269,179,533700.0
5767799004,179,5045040.0
9946232993,179,2149920.0
1813845544,179,3056400.0
9912394844,179,265440.0
4619234656,179,3967140.0
7624198941,179,1809180.0
7873867901,179,1459260.0
6720475723,179,4487040.0
7303351013,179,3528000.0
5625047654,179,877140.0
9299233245,180,1557900.0
8206962889,180,2512619.9999999995
7207926361,180,59400.0
5978022470,180,3119820.0
4102479258,180,41400.0
1708083649,180,474780.0
6831143158,180,3377880.0
9049624930,180,302939.99999999994
7624101098,180,216720.0
3056445424,180,349200.0
6832858217,180,4568400.0
4030516868,180,2185500.0
6295191171,180,1338660.0
6771345409,180,4638600.0
1058766474,180,2655360.0
3023399618,180,261360.0
9069491018,180,1027260.0
7671390945,180,2139480.0
9900758417,180,2086559.9999999995
9888818686,180,721500.0
3115687583,180,219000.0
7014617459,180,2575200.0
4078988208,180,1224300.0
6326752013,180,1426679.9999999998
2936130300,180,2210040.0
2631187617,180,4235640.0
4645791138,180,3281520.0
3090306220,180,910980.0
8915921608,180,3414060.0000000005
4348543680,180,992400.0
6387746572,180,4555200.0
8885087214,180,2218320.0
5923890095,180,648959.9999999999
3866651261,180,34200.0
7437130929,180,4619160.0
8715551671,180,3103560.0000000005
8478624061,180,1351980.0
3403959595,180,3592679.9999999995
7966959730,180,2675400.0
2759906858,180,161399.99999999997
8940536306,180,705240.0
7353976726,180,2115360.0
4196079161,180,2937600.0
6166332302,180,1429679.9999999998
9988705443,180,1107600.0
5754779104,180,1965600.0
9094523304,180,2763000.0
8216612027,180,1216020.0
3816479242,180,1188600.0
3841054529,180,1244400.0
8573715024,180,156000.0
4220735898,180,4767480.0
5238650855,180,1898400.0
1119797819,180,178500.0
1133581207,180,515520.0
9919804923,181,2167440.0
6679398749,181,2606400.0
5510004781,181,3330000.0
5744840699,181,193800.0
4728621250,181,1711199.9999999998
9710614714,181,421260.0
3055338983,181,2914559.9999999995
7227178983,181,1686600.0
2192571459,181,2101440.0
3053323752,181,866400.0
2358938927,181,1898100.0
7486199119,181,914340.0
5119836121,181,1438500.0
2687779670,181,3889440.0
5081399014,181,3245759.9999999995
8063423937,181,328320.0
7700503557,181,75600.0
9264544636,181,2061600.0
2345217072,181,1243440.0
2371813401,181,1182720.0
7560280096,181,1189800.0
4339508608,181,3719100.0
1799306942,181,3573360.0
2946136071,181,31680.0
3309307554,181,314160.0
6987700632,181,252000.0
4795538303,181,275400.0
6800323553,181,874800.0
7028547547,181,483120.0
7244863216,181,113400.0
7220825993,181,2898000.0
5647875216,181,1261619.9999999998
3233507623,181,369900.0
4460903327,181,2569320.0
4287310389,181,3086159.9999999995
5946582349,181,3538319.9999999995
2310717730,181,776820.0
9780966443,181,1654559.9999999998
2112839130,181,5870999.999999999
7855301071,181,1300320.0
4903603981,181,1327200.0
1022616482,181,3124800.0
8484407303,181,419340.0
2183385570,181,4285440.0
2476155695,181,2167980.0
1696603056,181,1584000.0
7113319743,181,801899.9999999999
7600522210,181,4197600.0
4109395433,181,2557500.0
5165927694,181,1327619.9999999998
6504936619,182,2566079.9999999995
7081266188,182,1587000.0
1662353960,182,1301760.0
9811088321,182,4990080.0
7618003500,182,3062700.0
9195341522,182,3219000.0
3793145339,182,1576679.9999999998
3471578114,182,2592960.0
5587375729,182,1453500.0
6581405884,182,1505519.9999999998
7562778460,182,519000.00000000006
3448637387,182,2324520.0
1912787175,182,1396800.0
6510430933,182,3607560.0
6360108592,182,1996560.0
1398690023,182,229680.0
1199727328,182,2260860.0
1122555083,182,128520.0
6651078551,182,1594079.9999999998
1623307458,182,652319.9999999999
2458829992,182,3912480.0
9254357031,182,3830880.0
1002892145,182,4964399.999999999
9066363172,182,1323360.0
9276565544,182,2467320.0
2551645641,182,1346520.0
3540847659,182,694440.0
1410898305,182,111180.0
5177560314,182,1687200.0
9979137895,182,1162500.0
4650923202,182,2526720.0
3802025854,182,1290000.0
6820229370,182,3867120.0
2413072373,182,4304160.0
9974065428,182,5230260.0
8822428154,182,3990000.0
7713669749,182,1771199.9999999998
2160891508,182,99960.0
7516748231,182,2618880.0
8449121391,182,875520.0
8086861446,182,2674440.0
7779098577,182,13860.0
6655627766,182,1353599.9999999998
2613462890,182,2922959.9999999995
4468353298,182,640919.9999999999
1542622550,182,2081160.0
2472521166,182,3931200.0
5406110069,182,201000.0
5750411577,182,1571219.9999999998
4784841103,182,3325140.0
2516774035,182,1339920.0
5519511651,182,660000.0
4579223481,183,1299240.0
4267038912,183,4734300.0
5304183573,183,1124640.0
9412632419,183,1553160.0
4656665375,183,3507000.0
5624752158,183,2437260.0
1751177109,183,669599.9999999999
6005897948,183,3624660.0
2053583985,183,2916000.0
4213834272,183,485100.0
6920141676,183,4336799.999999999
4572155620,183,929940.0
1049045301,183,645120.0
1892567871,183,195480.00000000003
1893474883,183,1882440.0
7178481107,183,2007360.0
9048596166,183,565020.0
7988957718,183,805559.9999999999
8822886402,183,490320.0
2472398425,183,1663199.9999999998
3911644413,183,1396500.0
6186407660,183,1289040.0
4038394876,183,3096719.9999999995
5076356360,183,903240.0
7363125699,183,5081399.999999999
9008206179,183,1804200.0
7443232170,183,2435760.0
1694524000,183,3985200.0
8147513282,183,1891440.0
9633565146,183,221400.0
5416676786,183,1054680.0
3904946431,183,3501539.9999999995
1775490537,183,1362240.0
4209363163,183,3225179.9999999995
4498118681,183,989040.0
8878640898,183,4236540.0
8976476122,183,1961820.0
7960143135,183,1396079.9999999998
1436030830,183,3678480.0
2113395153,183,938880.0
2333968876,183,2955420.0
